lyrics,title,url,artist,provider,match
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Well, we’re living here in Allentown <br>
And they’re closing all the factories down <br>
Out in Bethlehem they’re killing time <br>
Filling out forms <br>
Standing in line <br>
<br>
Well, our fathers fought the second World War <br>
Spent their weekends on the Jersey shore <br>
Met our mothers in the USO <br>
Asked them to dance <br>
Danced with them slow <br>
<br>
And we’re living here in Allentown <br>
But the restlessness was handed down <br>
And it’s getting very hard to stay <br>
<br>
Well we’re waiting here in Allentown <br>
For the Pennsylvania we never found <br>
For the promises our teachers gave <br>
If we worked hard <br>
If we behaved <br>
<br>
So the graduations hang on the wall <br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
But they never really helped us at all <br>
No they never taught us what was real <br>
Iron and coke(not coal) <br>
Chromium Steel <br>
<br>
And we’re waiting here in Allentown <br>
But they’ve taken all the coal from the ground <br>
And the union people crawled away <br>
<br>
Every child had a pretty good shot <br>
To get at least as far as their old man got <br>
But something happened on the way to that place <br>
They threw an American flag in our face <br>
<br>
Well, I’m living here in Allentown <br>
And it’s hard to keep a good man down <br>
But I won’t be getting up today <br>
<br>
And it’s getting very hard to stay <br>
And we’re living here in Allentown<br></p>",Allentown,http://www.songlyrics.com/billy-joel/allentown-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Billy Joel<br>
Miscellaneous<br>
For The Longest Time<br>
Oh, Oh, Oh <br>
For the longest time <br>
Oh, Oh, Oh <br>
For the longest time <br>
<br>
If you said goodbye to me tonight <br>
There would still be music left to write <br>
What else could I do, I'm so inspired by you <br>
That hasn't happened for the longest time <br>
<br>
Once I thought my innocence was gone <br>
Now I know that happiness goes on <br>
That's when you found me, when you put your arms around me <br>
I haven't been there for the longest time <br>
<br>
Oh, Oh, Oh <br>
For the longest time <br>
Oh, Oh, Oh <br>
For the longest time <br>
<br>
I'm that voice you're hearing in the hall <br>
And the greatest miracle of all <br>
Is how I need you, and how you needed me too <br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
That hasn't happened in the longest time <br>
<br>
Maybe this won't last very long <br>
But you feel so right <br>
And I could be wrong <br>
Maybe I've gone this far <br>
And it's more than I'd hoped for <br>
<br>
Who knows how much further we'll go on <br>
Maybe I'll be sorry when you're gone <br>
I'll take my chances, I forgot how nice romance is <br>
I haven't been there for the longest time <br>
<br>
I had second thoughts at the start <br>
I said to myself, hold on to your heart <br>
Now I know the woman that you are <br>
It's wonderful so far <br>
And you're more than I'd hoped for <br>
<br>
I don't care what consequence it brings <br>
I have been a fool for lesser things <br>
I want you so bad, I think you ought to know that <br>
I intend to hold you for the longest time<br></p>",For The Longest Time,http://www.songlyrics.com/billy-joel/for-the-longest-time-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Little Geo is a friend of mine<br>
We get some money and we buy a cheap wine<br>
Sit on the corner and have a holiday<br>
<br>
Hide the bottle when the cop goes by<br>
Talk about women and lie, lie, lie<br>
Oh, my other world is just a half a mile away<br>
<br>
Wait for mama to turn out the light<br>
Crawl on the roof and then I hit the night<br>
I should be sleeping but tonight I just can't stay<br>
<br>
I've given everybody so much time<br>
Now I need a moment that's mine<br>
Oh my other world is just a half a mile away<br>
<br>
It's just a half a mile away<br>
It's just a half a mile away<br>
It's just a half a mile away<br>
<br>
Angelina, save a place for me<br>
I've been livin' someone else's life and now I've got to be free<br>
Turn your transistor on and let the music play<br>
<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
I try to keep the family satisfied<br>
But there's gotta be more to life than just try, try, try<br>
Oh my other world is only half a mile away<br>
<br>
It's just a half a mile away<br>
It's just a half a mile away<br>
It's just a half a mile away<br>
<br>
I've given everybody so much time<br>
Now I need a moment that's mine<br>
Oh my other world is just a half a mile away<br>
<br>
Don't you know it's just a half a mile away<br>
Just, just, just, just, just half a mile away<br>
Don't you understand it's just half a mile away<br>
<br>
Just, just, just, just, just, just, just, just<br>
Just, just a half a mile away<br>
Everyone got to know it's just a half a mile away<br>
Yeah, just half a mile away<br></p>",Half a Mile Away,http://www.songlyrics.com/billy-joel/half-a-mile-away-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">It's nine o'clock on a Saturday <br>
the regular crowd shuffles in <br>
There's an old man sitting next to me <br>
Makin' love to his tonic and gin <br>
Son can you play me a memory<br>
Not really sure how it goes<br>
But it's sad and it's sweet and I knew it complete <br>
When I wore a younger man's clothes <br>
Da da da de de da <br>
da da de de da da da <br>
Sing us a song, you're the piano man <br>
sing us a song tonight <br>
Well, we're all in the mood for a melody <br>
And you've got us feelin' alright <br>
Now John at the bar is a friend of mine <br>
He gets me my drinks for free <br>
And he's quick with a joke or to light up your smoke <br>
But there's someplace that he'd rather be <br>
He says Bill, I believe this is killing me <br>
As the smile ran away from his face <br>
Well I'm sure that I could be a movie star <br>
If I could get out of this place <br>
Sing us a song, you're the piano man <br>
sing us a song tonight <br>
Well, we're all in the mood for a melody <br>
And you've got us feelin' alright <br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
Now Paul is a real estate novelist <br>
Who never had time for a wife <br>
And he's talking with Davy who's still in the navy <br>
And probably will be for life <br>
And the waitress is practicing politics <br>
As the businessmen slowly get stoned <br>
Yes, they're sharing a drink they call loneliness <br>
But it's better than drinking alone <br>
It's a pretty good crowd for a Saturday, <br>
And the manager gives me a smile <br>
'Cause he knows that it's me they've been coming to see <br>
To forget about life for awhile. <br>
And the piano sounds like a carnival <br>
And the microphone smells like a beer <br>
And they sit at the bar and put bread in my jar <br>
And say ""Man, what are you doin' here?"" <br>
Da da da de de da <br>
da da de de da da da <br>
Sing us a song, you're the piano man <br>
Sing us a song tonight. <br>
Well, we're all in the mood for a melody <br>
And you've got us feelin' alright.<br></p>",Piano Man,http://www.songlyrics.com/billy-joel/piano-man-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Billy Joel<br>
Miscellaneous<br>
Light As A Breeze<br>
She stands before you naked<br>
You can see it, you can taste it<br>
But she comes to you<br>
Light as the breeze<br>
You can drink or you can nurse it<br>
It don't matter how you worship<br>
As long as you're<br>
Down on your knees<br>
<br>
So I knelt there at the delta<br>
At the alpha and the omega<br>
At the cradle of the river<br>
And the seas<br>
And like a blessing come from heaven,<br>
For something like a second,<br>
I was healed, and my heart<br>
Was at ease<br>
<br>
O baby I waited<br>
So long for your kiss<br>
For something to happen<br>
Oh-something like this<br>
<br>
And you're weak and you're harmless<br>
And you're sleeping in your harness<br>
And the wind going wild<br>
In the trees<br>
And it's not exactly prison<br>
But you'll never be forgiven<br>
For whatever you've done<br>
With the keys<br>
<br>
O baby I waited<br>
So long for your kiss<br>
For something to happen<br>
Oh-something like this<br>
<br>
It's dark and it's snowing<br>
Oh my love I must be going<br>
The river is starting to freeze<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
And I'm sick of pretending<br>
I'm broken from bending<br>
I've lived too long<br>
On my knees<br>
And she dances so graceful<br>
And your heart's hard and hateful<br>
And she's naked<br>
But that's just a tease<br>
And you turn in disgust<br>
From your hatred and from your love<br>
And she comes to you<br>
Light as the breeze<br>
<br>
O baby I waited<br>
So long for your kiss<br>
For something to happen<br>
Oh-something like this<br>
<br>
There's blood on every bracelet<br>
You can see it, you can taste it<br>
And it's please baby<br>
Please baby please<br>
And she says, drink deeply, pilgrim<br>
But don't forget there's still a woman<br>
Beneath this<br>
Resplendent chemise<br>
<br>
So I knelt there at the delta<br>
At the alpha and the omega<br>
I knelt there<br>
Like one who believes<br>
And like a blessing come from heaven<br>
For something like a second<br>
I was cured, and my heart<br>
Was at ease<br>
<br>
O baby I waited<br>
So long for your kiss<br>
For something to happen<br>
Oh-something like this<br></p>",Light As A Breeze,http://www.songlyrics.com/billy-joel/light-as-a-breeze-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Viktor was born in the spring of '44<br>
And never saw his father anymore<br>
A child of sacrifice, a child of war<br>
Another son who never had a father after Leningrad<br>
<br>
Went off to school and learned to serve the state<br>
Followed the rules and drank his vodka straight<br>
The only way to live was drown the hate<br>
A Russian life was very sad and such was life in Leningrad<br>
<br>
I was born in '49<br>
A cold war kid in McCarthy time<br>
Stop 'em at the 38th Parallel<br>
Blast those yellow reds to hell<br>
<br>
And cold war kids were hard to kill<br>
Under their desk in an air raid drill<br>
Haven't they heard we won the war<br>
What do they keep on fighting for?<br>
<br>
Viktor was sent to some Red Army town<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
Served out his time, became a circus clown<br>
The greatest happiness he'd ever found<br>
Was making Russian children glad and children lived in Leningrad<br>
<br>
But children lived in Levittown<br>
And hid in the shelters underground<br>
Until the Soviets turned their ships around<br>
Tore the Cuban missiles down<br>
<br>
And in that bright October sun<br>
We knew our childhood days were done<br>
And I watched my friends go off to war<br>
What do they keep on fighting for?<br>
<br>
So my child and I came to this place<br>
To meet him eye to eye and face to face<br>
He made my daughter laugh, then we embraced<br>
We never knew what friends we had until we came to Leningrad<br></p>",Leningrad,http://www.songlyrics.com/billy-joel/leningrad-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">She can kill with a smile<br>
She can wound with her eyes<br>
She can ruin your faith with her casual lies<br>
And she only reveals what she wants you to see<br>
She hides like a child<br>
But she's always a woman to me<br>
<br>
She can lead you to love<br>
She can take you or leave you<br>
She can ask for the truth<br>
But she'll never believe<br>
And she'll take what you give her as long as it's free<br>
Yeah, she steals like a thief<br>
But she's always a woman to me<br>
<br>
[Chorus:]<br>
Oh, she takes care of herself<br>
She can wait if she wants<br>
She's ahead of her time<br>
Oh, and she never gives out<br>
And she never gives in<br>
She just changes her mind<br>
<br>
She will promise you more<br>
Than the Garden of Eden<br>
Then she'll carelessly cut you<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
And laugh while you're bleedin'<br>
But she'll bring out the best<br>
And the worst you can be<br>
Blame it all on yourself<br>
Cause she's always a woman to me<br>
<br>
[Chorus:]<br>
Oh, she takes care of herself<br>
She can wait if she wants<br>
She's ahead of her time<br>
Oh, and she never gives out<br>
And she never gives in<br>
She just changes her mind<br>
<br>
She is frequently kind<br>
And she's suddenly cruel<br>
She can do as she pleases<br>
She's nobody's fool<br>
But she can't be convicted<br>
She's earned her degree<br>
And the most she will do<br>
Is throw shadows at you<br>
But she's always a woman to me<br></p>",She’s Always A Woman,http://www.songlyrics.com/billy-joel/shes-always-a-woman-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Call me a joker, call me a fool <br>
Right at this moment I'm totally cool <br>
Clear as a crystal, sharp as a knife <br>
I feel like I'm in the prime of my life <br>
Sometimes it feels like I'm going too fast <br>
I don't know how long this feeling will last <br>
Maybe it's only tonight <br>
<br>
Darling I don't know why I got to extremes <br>
Too high or too low there ain't no in-betweens <br>
And if I stand or I fall <br>
It's all or nothing at all <br>
Darling I don't know why I got to extremes <br>
<br>
Sometimes I'm tired, sometimes I'm shot <br>
Sometimes I don't know how much more I've got <br>
Maybe I'm headed over the hill <br>
Maybe I've set myself up for the kill <br>
Tell me how much do you think you can take <br>
Until the heart in you is starting to break? <br>
Sometimes it feels like it will <br>
<br>
Darling I don't know why I go to extremes <br>
Too high or too low there ain't no in-betweens <br>
You can be sure when I'm gone <br>
I won't be out there too long <br>
Darling I don't know why I got to extremes <br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
<br>
Out of the darkness, into the light <br>
Leaving the scene of the crime <br>
Either I'm wrong or I'm perfectly right every time <br>
Sometimes I lie awake, night after night <br>
Coming apart at the seams <br>
Eager to please, ready to fight <br>
Why do I go to extremes? <br>
<br>
And if I stand or I fall <br>
It's all or nothing at all <br>
<br>
Darling I don't know why I go to extremes <br>
Too high or too low there ain't no in-betweens <br>
And if I stand of I fall <br>
It's all or nothing at all <br>
Darling I don't know why I go to extremes <br>
<br>
No I don't know why I go to extremes <br>
Too high or too low there ain't no in-betweens <br>
You can be sure when I'm gone <br>
I won't be out there too long <br>
Darling I don't know why I go to extremes<br></p>",I Go To Extremes,http://www.songlyrics.com/billy-joel/i-go-to-extremes-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">(Instrumental)<br></p>",Elegy For The Fisherman ,http://www.songlyrics.com/billy-joel/elegy-for-the-fisherman-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Joel Billy<br>
Miscellaneous<br>
Youre Only Human<br>
BILLY JOEL - YOU'RE ONLY HUMAN (SECOND WIND)<br>
 <br>
You're having a hard time and lately you don't feel so good <br>
You're getting a bad reputation in your neighborhood <br>
It's alright, it's alright <br>
Sometimes that's what it takes <br>
You're only human, you're allowed to make your share of mistakes <br>
You better believe there will be times in your life <br>
When you'll be feeling like a stumbling fool <br>
So take it from me you'll learn more from your accidents <br>
Than anything that you could ever learn at school <br>
 <br>
Don't forget your second wind <br>
Sooner of later you'll get your second wind <br>
 <br>
It's not always easy to be living in this world of pain <br>
You're gonna be crashing into stone walls again and again <br>
It's alright, it's alright <br>
Though you feel your heart break <br>
You're only human, you're gonna have to deal with heartache <br>
 <br>
Just like a boxer in a title fight <br>
You got to walk in that ring all alone <br>
You're not the only one who's made mistakes <br>
But they're the only thing that you can truly call your own <br>
 <br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
Don't forget your second wind <br>
Wait in that corner until that breeze blows in <br>
 <br>
You've been keeping to yourself these days <br>
Cause you're thinking everything's gone wrong <br>
Sometimes you just want to lay down and die <br>
That emotion can be so strong <br>
But hold on <br>
Till that old second wind comes along <br>
 <br>
You probably don't want to hear advice from someone else <br>
But I wouldn't be telling you if I hadn't been there myself <br>
It's alright, it's alright <br>
Sometimes that's all it takes <br>
We're only human <br>
We're supposed to make mistakes <br>
But I survived all those long lonely days <br>
When it seemed I did not have a friend <br>
Cause all I needed was a little faith <br>
So I could catch my breath and face the world again <br>
 <br>
Don't forget your second wind <br>
Sooner or later you'll feel that momentum kick in <br>
Don't forget your second wind <br>
Sooner or later you'll feel that momentum kick in<br></p>",Youre Only Human,http://www.songlyrics.com/billy-joel/youre-only-human-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Well, since my baby left me<br>
I found a new place to dwell<br>
Down at the end of lonely street<br>
Heartbreak hotel, well, well<br>
<br>
I get so lonely, baby<br>
I get so lonely<br>
I get so lonely, I could die<br>
<br>
Though it's always crowded<br>
Still can find some room<br>
Those broken hearted lovers<br>
Cry away they're in the gloom<br>
<br>
I get so lonely, baby<br>
I get so lonely<br>
I get so lonely, I could die<br>
<br>
Bell hop's tears keep flowin'<br>
Desk clerk's dressed in black<br>
They been so long on lonely street<br>
They're never coming back<br>
<br>
I get so lonely, baby<br>
I get so lonely<br>
I get so lonely, I could die<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
<br>
If your baby leaves you<br>
And you got a tale to tell<br>
Just take a walk down lonely street<br>
To heartbreak hotel<br>
<br>
If you get so lonesome, baby<br>
You get so lonesome<br>
You get so lonesome, you could die<br>
<br>
Although it's always crowded<br>
Still can find some room<br>
For broken hearted lovers<br>
Cry away they're in a gloom<br>
<br>
I get so lonely, baby<br>
I get so lonely<br>
I get so lonely, I could die<br>
<br>
I get so lonely, baby<br>
I get so lonely<br>
I get so lonely, I could die<br></p>",Heartbreak Hotel,http://www.songlyrics.com/billy-joel/heartbreak-hotel-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Billy Joel<br>
Miscellaneous<br>
Worst Come to Worst<br>
Today I'm livin' like a rich man's son<br>
Tomorrow mornin' I could be a bum<br>
It doesn't matter which direction, though<br>
I know a woman in New Mexico<br>
<br>
Chorus:<br>
Worse comes to worst<br>
I'll get along<br>
I don't know how, but sometimes<br>
I can be strong<br>
<br>
Oh, and if I don't have a car, I'll hitch<br>
I got a thumb and she's a son of a bitch<br>
I do my writing on my road guitar<br>
And make a living at a piano bar, oh<br>
<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
Chorus<br>
<br>
Lightning and thunder<br>
Flashed across the roads we drove upon<br>
Oh, but it's clear skies we're under<br>
When I am together, when I sing the song<br>
<br>
Chorus<br>
<br>
Oh, fun ain't easy if it ain't free<br>
Too many people got a hold on me<br>
But I know something that they don't know<br>
I know a woman in New Mexico<br>
<br>
Chorus - Chorus - Chorus<br></p>",Worst Come to Worst,http://www.songlyrics.com/billy-joel/worst-come-to-worst-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Billy Joel<br>
An Innocent Man<br>
Carless Talk<br>
Careless talk<br>
That's what you heard about me<br>
Jealous talk<br>
That's what I heard about you<br>
Everybody's telling lies<br>
I don't even know why<br>
Why can't people<br>
Find something better to do<br>
<br>
Careless talk<br>
I don't believe what they say<br>
I heard them talk<br>
They say you've been putting me down<br>
In the shadows on the phone<br>
They won't leave us alone<br>
They've been talking<br>
Ever since you came around<br>
<br>
Careless talk<br>
Telling you I'm doing wrong<br>
Jealous talk<br>
Follows wherever you go<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
<br>
I'm aware of what you heard<br>
Every terrible word<br>
Everybody's making believe that they know<br>
All of the intimate things<br>
That we ever might have said<br>
<br>
In the heat of a passionate moment<br>
In a conversation shared<br>
For the ears of nobody else<br>
There are some things they will never hear<br>
There are secrets I'll never tell<br>
<br>
Careless talk<br>
Going around on the streets<br>
Jealous talk<br>
I know how bad it can be<br>
<br>
Let them stand where they fall<br>
They don't know us at all<br>
All that talking won't make a difference to me<br></p>",Carless Talk,http://www.songlyrics.com/billy-joel/carless-talk-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Anthony works in the grocery store<br>
Savin' his pennies for someday<br>
Mama Leone left a note on the door,<br>
She said, ""Sonny, move out to the country.""<br>
Workin' too hard can give you a heart attack<br>
(ack-ack-ack-ack-ack)<br>
You oughta know by now<br>
Who needs a house out in Hackensack?<br>
Is that all you get for your money?<br>
<br>
And it seems such a waste of time<br>
If that's what it's all about<br>
Mama if that's movin' up then I'm movin' out.<br>
I'm movin' out...mmm-hmm...ooo-ooo...uh-huh...mmm-hmm.<br>
<br>
Sergeant O'Leary is walkin' the beat<br>
At night he becomes a bartender<br>
He works at Mister Cacciatore's down on Sullivan Street<br>
Across from the medical center<br>
He's tradin' in his Chevy for a Cadillac<br>
(ack-ack-ack-ack-ack)<br>
You oughta know by now<br>
And if he can't drive with a broken back<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
At least he can polish the fenders<br>
<br>
And it seems such a waste of time<br>
If that's what it's all about<br>
Mama if that's movin' up then I'm movin' out.<br>
I'm movin' out...uh-huh...ooh-ooh...uh-huh...mmm-hmm.<br>
<br>
You should never argue with a crazy mind<br>
(mind-mind-mind-mind-mind)<br>
You oughta know by now<br>
You can pay Uncle Sam with overtime<br>
Is that all you get for your money?<br>
<br>
And if that's what you have in mind<br>
And if that's what you're all about<br>
Good luck movin' up 'cause I'm movin' out<br>
I'm movin' out...mmm-hmm...ooo-ooo...uh-huh...mmm-hmm.<br>
<br>
(motorcycle riff-raff motor running.)<br></p>",Movin' Out (Anthony's Song),http://www.songlyrics.com/billy-joel/movin-out-anthony-s-song-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Billy Joel<br>
Miscellaneous<br>
River Of Dreams<br>
In the middle of the night <br>
I go walking in my sleep <br>
From the mountains of faith <br>
To a river so deep <br>
<br>
I must be looking for something <br>
Something sacred I lost <br>
But the river is wide <br>
And it's too hard to cross <br>
<br>
And even though I know the river is wide <br>
I walk down every evening and I stand on the shore <br>
And try to cross to the opposite side <br>
So I can finally find out what I've been looking for <br>
<br>
In the middle of the night <br>
I go walking in my sleep <br>
Through the valley of fear <br>
To a river so deep <br>
<br>
And I've been searching for something <br>
Taken out of my soul <br>
Something I would never lose <br>
Something somebody stole <br>
<br>
I don't know why I go walking at night <br>
But now I'm tired and I don't want to walk anymore <br>
I hope it doesn't take the rest of my life <br>
Until I find what it is that I've been looking for <br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
<br>
In the middle of the night <br>
I go walking in my sleep <br>
Through the jungle of doubt <br>
To a river so deep <br>
<br>
I know I'm searching for something <br>
Something so undefined <br>
That it can only be seen <br>
By the eyes of the blind <br>
<br>
In the middle of the night <br>
<br>
I'm not sure about a life after this <br>
God knows I've never been a spiritual man <br>
Baptized by the fire, I wade into the river <br>
That runs to the promised land <br>
<br>
In the middle of the night <br>
I go walking in my sleep <br>
Through the desert of truth <br>
To the river so deep <br>
<br>
We all end in the ocean <br>
We all start in the streams <br>
We're all carried along <br>
By the river of dreams <br>
<br>
In the middle of the night<br></p>",River Of Dreams,http://www.songlyrics.com/billy-joel/river-of-dreams-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">From a town known as Wheeling, West Virginia<br>
Rode a boy with a six-gun in his hand<br>
And his daring life of crime<br>
Made him a legend in his time<br>
East and west of the Rio Grande<br>
<br>
Well, he started with a bank in Colorado<br>
In the pocket of his vest, a Colt he hid<br>
And his age and his size<br>
Took the teller by surprise<br>
And the word spread of Billy the Kid<br>
<br>
Well, he never traveled heavy<br>
Yes, he always rode alone<br>
And he soon put many older guns to shame<br>
And he never had a sweetheart<br>
And he never had a home<br>
But the cowboy and the rancher knew his name<br>
<br>
Well, he robbed his way from Utah to Oklahoma<br>
And the law just could not seem to track him down<br>
And it served his legend well<br>
For the folks, they'd love to tell<br>
'Bout when Billy the Kid came to town<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
<br>
(PIANO INTERLUDE)<br>
<br>
Well, one cold day a posse captured Billy<br>
And the judge said, ""String 'im up for what he did!""<br>
And the cowboys and their kin<br>
Like the sea came pourin' in<br>
To watch the hangin' of Billy the Kid<br>
<br>
Well, he never traveled heavy<br>
Yes, he always rode alone<br>
And he soon put many older guns to shame<br>
And he never had a sweetheart<br>
But he finally found a home<br>
Underneath the boothill grave that bears his name<br>
<br>
From a town known as Oyster Bay, Long Island<br>
Rode a boy with a six-pack in his hand<br>
And his daring life of crime<br>
Made him a legend in his time<br>
East and west of the Rio Grande<br></p>",Billy the Kid,http://www.songlyrics.com/billy-joel/billy-the-kid-lyrics/,Billy Joel,songlyrics,
"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Joel Billy<br>
Glass Houses<br>
C'etait Toi -- Billy Joel<br>
(You Were The One)<br>
<br>
Here I am again<br>
In this smoky place<br>
With my brandy eyes<br>
I'm talking to myself<br>
You were the one<br>
You were the one<br>
<br>
Here I go again<br>
Looking for your face<br>
And I realize<br>
That I should look for someone else<br>
But you were the one<br>
You were the one<br>
<br>
I'm looking for comfort<br>
That I can take<br>
&gt;From someone else<br>
But after all<br>
I know there is no one<br>
That can save me from myself<br>
You were the only one<br>
<br>
Me revoici<br>
Dans ce bar enfume<br><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);""><br>
Avec mes yeux iures<br>
Je me parle a moi meme<br>
C'etait toi<br>
C'etait toi<br>
<br>
Me revoici<br>
Cherchant ton visage<br>
Et je realise<br>
Que je devrais en chercher une autre<br>
C'etait toi<br>
You were the one<br>
<br>
Je recherche l'affection<br>
Qu'une autre pourrait me donner<br>
Mais apres tout<br>
Je sais qu'il n'y a personne<br>
Personne qui puisse me sauver<br>
Tu etais la seule<br>
<br>
I'm looking for comfort<br>
That I can take<br>
&gt;From someone else<br>
But after al<br>
I know there is no one<br>
That can save me, save me from myself<br>
You were the only one<br></p>",C'etait Toi,http://www.songlyrics.com/billy-joel/c-etait-toi-lyrics/,Billy Joel,songlyrics,
