lyrics,title,url,artist,provider,match
"<div id=""lyrics-body-text"">
<p class=""verse"">You're having a hard time and lately you don't feel so good<br>
You're getting a bad reputation in your neighborhood<br>
It's alright<br>
It's alright<br>
Sometimes that's what it takes<br>
You're only human<br>
You're allowed to make your share of mistakes<br>
You better believe there will be times in your life<br>
When you'll be feeling like a stumbling fool<br>
So take it from me you'll learn more from your accidents<br>
Than anything that you could ever learn at school<br>
Don't forget your second wind<br>
Sooner or' later you'll get your second wind</p><p class=""verse"">It's not always easy to be living in this world of pain<br>
You're gonna be crashing into stone walls again and again<br>
It's alright<br>
It's alright<br>
Though you feel your heart break<br>
You're only human<br>
You're gonna have to deal with heartache<br>
Just like a boxer in a title fight<br>
You got to walk in that ring all alone<br>
You're not the only one who's made mistakes<br>
But they're the only thing that you can truly call your own<br>
Don't forget your second wind<br>
Wait in that corner until that breeze blows in<br>
You've been keeping to yourself these days<br>
'Cause you're thinking everything's gone wrong<br>
Sometimes you just want to lay down and die<br>
That emotion can be so strong<br>
But hold on<br>
Till that old second wind comes along</p><p class=""verse"">You probably don't want to hear advice from someone else<br>
But I wouldn't be telling you if I hadn't been there myself<br>
It's alright<br>
It's alright<br>
Sometimes that's all it takes<br>
We're only human<br>
We're supposed to make mistakes<br>
But I survived all those long lonely days<br>
When it seemed I did not have a friend<br>
'Cause all I needed was a little faith<br>
So I could catch my breath and face the world again<br>
Don't forget your second wind<br>
Sooner or later you'll feel that momentum kick in<br>
Don't forget your second wind<br>
Sooner or later you'll feel that momentum kick in</p>	</div>",You're Only Human,http://www.metrolyrics.com/youre-only-human-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Laura<br>
Calls me<br>
In the middle of the night<br>
Passes on her<br>
Painful information<br>
Then these careless fingers<br>
They get caught in her vice<br>
Til they're bleeding<br>
On my coffee table<br>
Living alone isn't all that<br>
It's cracked up to be<br>
I'm on her side<br>
Why does she push the poison on me?<br>
Laura<br>
Has a very hard time<br>
All her life has<br>
Been one long disaster<br>
Then she tells me<br>
She suddenly believes she's seen<br>
A very good sign<br>
She'll be taking<br>
Some aggressive action<br>
I fight her wars<br>
While she's slamming her doors<br>
In my face<br>
Failure to break<br>
Was the only mistake<br>
That she made<br>
Here I am<br>
feeling like a fucking fool<br>
Do I react the way exactly<br>
She intends me to?<br>
Everytime I think I'm off the hook<br>
She makes me lose my cool<br>
I'm her machine<br>
And she can punch all the keys<br>
She can push any button I was programmed through<br>
Laura<br>
Calls me<br>
When she needs a good fix<br>
All her questions<br>
Will get sympathetic answers<br>
I should<br>
Be so<br>
Immunized<br>
To all of her tricks<br>
She's surviving<br>
On her second chances<br>
Sometimes I feel like this<br>
Godfather deal is all wrong<br>
How can she hold an umbilical chord<br>
For so long?<br>
I've done everything I can<br>
What else am I supposed to do<br>
I'm her machine<br>
And she can punch all the keys<br>
She can push any button I was programmed through<br>
Laura<br>
Loves me<br>
Even if I don't care<br>
That's my problem<br>
That's her sacred absolution<br>
If she had to<br>
She would put herself in my chair<br>
Even though I<br>
Faced electrocution<br>
She always says<br>
I'm the best friend that<br>
She's ever had<br>
How do you<br>
Hang up on someone<br>
Who needs you that bad?</p>	</div>",Laura,http://www.metrolyrics.com/laura-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">I didn't want to do it but I got too lonely<br>
I had to call you up in the middle of the night<br>
I know it's awful hard to try to make love long distance<br>
But I really needed stimulation<br>
Though it was only my imagination</p><p class=""verse"">It's just a fantasy<br>
It's not the real thing<br>
It's just a fantasy<br>
It's not the real thing<br>
But sometimes a fantasy<br>
Is all you need</p><p class=""verse"">When am I gonna take control get a hold of my emotions<br>
Why does it only seem to hit me in the middle of the night<br>
You told me there's a number I can always dial for assistance<br>
I don't want to deal with outside action<br>
Only you can give me satisfaction</p><p class=""verse"">It's just a fantasy<br>
It's not the real thing<br>
It's just a fantasy<br>
It's not the real thing<br>
But sometimes a fantasy<br>
Is all you need</p><p class=""verse"">Sure it would be better if I had you here to hold me<br>
Be better baby but believe me it's the next best thing<br>
I'm sure there's many times you've wanted me to hear your secrets<br>
Don't be afraid to say the words that move me<br>
Anytime you want to tell them to me</p><p class=""verse"">It's just a fantasy<br>
It's not the real thing<br>
It's just a fantasy<br>
It's not the real thing<br>
But sometimes a fantasy<br>
Is all you need<br>
It's just a fantasy<br>
It's not the real thing<br>
It's just a fantasy<br>
It's not the real thing</p>	</div>",Sometimes A Fantasy,http://www.metrolyrics.com/sometimes-a-fantasy-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Well I'm shameless when it comes to loving you<br>
I'd do anything you want me to<br>
I'd do anything at all</p><p class=""verse"">And I'm standing here for all the world to see<br>
There ain't that much left of me<br>
That has very far to fall</p><p class=""verse"">You know I'm not a man who has ever been<br>
Insecure about the world I've been living in<br>
I don't break easy, I have my pride<br>
But if you need to be satisfied</p><p class=""verse"">I'm shameless, baby I don't have a prayer<br>
Anytime I see you standing there<br>
I go down upon my knees</p><p class=""verse"">And I'm changing, I swore I'd never compromise<br>
But you convinced me otherwise<br>
I'll do anything you please</p><p class=""verse"">You see in all my life I've never found<br>
What I couldn't resist, what I couldn't turn down<br>
I could walk away fromnyone I ever knew<br>
But I can't walk away from you</p><p class=""verse"">I have never let anything have this much control over me<br>
Cause I worked too hard to call my life my own<br>
Yes I made myeself a world and it worked so perfectly<br>
But it's your world now, I can't refuse<br>
I never had so much to lose<br>
I'm shameless...shameless</p><p class=""verse"">You know it should be easy for a man who's strong<br>
To say he's sorry or admit when he's wrong<br>
I've never lost anything I ever missed<br>
But I've never been in love like this...</p><p class=""verse"">It's out of my hands</p><p class=""verse"">I'm shameless, shameless as a man can be<br>
You can make a total fool of me<br>
I just wanted you to know</p><p class=""verse"">I am shameless<br>
Shameless<br>
Shameless...</p>	</div>",Shameless,http://www.metrolyrics.com/shameless-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">We walked on the beach beside that old hotel<br>
They're tearing it down now<br>
But it's just as well<br>
I haven't shown you everything a man can do<br>
So stay with me baby<br>
I've got plans for you</p><p class=""verse"">This is the time to remember<br>
Cause it will not last forever<br>
These are the days<br>
To hold on to<br>
Cause we won't<br>
Although we'll want to<br>
This is the time<br>
But time is gonna change<br>
You've given me the best of you<br>
And now I need the rest of you</p><p class=""verse"">Did you know that before you came into my life<br>
It was some kind of miracle that I survived<br>
Some day we will both look back<br>
And have to laugh<br>
We lived through a lifetime<br>
And the aftermath</p><p class=""verse"">This is the time to remember<br>
Cause it will not last forever<br>
These are the days<br>
To hold on to<br>
Cause we won't<br>
Although we want to<br>
This is the time<br>
But time is gonna change<br>
I know we've got to move somehow<br>
But I don't want to lose you know</p><p class=""verse"">Sometimes it's so easy<br>
To let a day<br>
Slip on by<br>
Without even seeing each other at all<br>
But this is the time you'll turn back and so will I<br>
And those will be the days you can never recall</p><p class=""verse"">And so we embrace again<br>
Behind the dunes<br>
This beach is cold<br>
On winter afternoons<br>
But holding you close is like holding the summer sun<br>
I'm warm from the memory of days to come</p><p class=""verse"">This is the time to remember<br>
Cause it will not last forever<br>
These are the days<br>
To hold on to<br>
But we won't<br>
Although we'll want to<br>
This is the time<br>
But time is gonna change<br>
You've given me the best of you<br>
But now I need the rest of you</p>	</div>",This Is The Time,http://www.metrolyrics.com/this-is-the-time-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">When a star is born, they receive a gift or two<br>
One of them is this, they have the power to make a dream come true</p><p class=""verse"">When you wish upon a star, makes no difference who you are<br>
Anything your heart desires will come to you<br>
If your heart is in your dream, no request is too extreme<br>
When you wish upon a star as dreamers do</p><p class=""verse"">Fate is kind she brings to those who love<br>
Love's sweet fulfillment of their secret longing</p><p class=""verse"">Like a bolt out of the blue, fate steps in and sees you through<br>
When you wish upon a star, your dreams come true</p><p class=""verse"">Ooh, like a bolt out of the blue, fate steps in and I sees you through<br>
When you wish upon a star, your dreams come true, ooh, ooh</p>	</div>",When You Wish Upon A Star,http://www.metrolyrics.com/when-you-wish-upon-a-star-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Everything I do<br>
I'm thinking thoughts of only you, girl<br>
Everywhere I go<br>
Dreams of you will always follow</p><p class=""verse"">Every step I take, every move I make<br>
I'm trying to spend my life without you<br>
I turn, I run, I hide, but I know deep inside<br>
A part of me has died, yeah, yeah</p><p class=""verse"">I closed my eyes and see<br>
A picture of your face before me<br>
Upon my lips I feel<br>
A tender kiss, you're almost real</p><p class=""verse"">Every step I take, every move I make<br>
I'm trying to spend my life without you<br>
I turn, I run, I hide, but I know deep inside<br>
A part of me has died, yeah, yeah</p>	</div>",Every Step I Take (Every Move I Make) (The Hassles),http://www.metrolyrics.com/every-step-i-take-every-move-i-make-the-hassles-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Viktor was born in the spring of '44<br>
And never saw his father anymore<br>
A child of sacrifice, a child of war<br>
Another son who never had a father after Leningrad</p><p class=""verse"">Went off to school and learned to serve the state<br>
Followed the rules and drank his vodka straight<br>
The only way to live was drown the hate<br>
A Russian life was very sad and such was life in Leningrad</p><p class=""verse"">I was born in '49<br>
A cold war kid in McCarthy time<br>
Stop 'em at the 38th Parallel<br>
Blast those yellow reds to hell</p><p class=""verse"">And cold war kids were hard to kill<br>
Under their desk in an air raid drill<br>
Haven't they heard we won the war<br>
What do they keep on fighting for?</p><p class=""verse"">Viktor was sent to some Red Army town<br>
Served out his time, became a circus clown<br>
The greatest happiness he'd ever found<br>
Was making Russian children glad and children lived in Leningrad</p><p class=""verse"">But children lived in Levittown<br>
And hid in the shelters underground<br>
Until the Soviets turned their ships around<br>
Tore the Cuban missiles down</p><p class=""verse"">And in that bright October sun<br>
We knew our childhood days were done<br>
And I watched my friends go off to war<br>
What do they keep on fighting for?</p><p class=""verse"">So my child and I came to this place<br>
To meet him eye to eye and face to face<br>
He made my daughter laugh, then we embraced<br>
We never knew what friends we had until we came to Leningrad</p>	</div>",Leningrad,http://www.metrolyrics.com/leningrad-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Bobby's driving through the city tonight<br>
Through the lights<br>
In a hot new rent a car<br>
He joins the lover in his heavy machine<br>
It's a scene down on Sunset Boulevard</p><p class=""verse"">Say goodbye to Hollywood<br>
Say goodbye my baby<br>
Say goodbye to Hollywood<br>
Say goodbye my baby</p><p class=""verse"">Johnny's taking care of things for awhile<br>
And his style is so right for troubadours<br>
They got him sitting with his back to the door<br>
Now he won't be my fast gun anymore</p><p class=""verse"">Say goodbye to Hollywood<br>
Say goodbye my baby<br>
Say goodbye to Hollywood<br>
Say goodbye my baby</p><p class=""verse"">Moving on is a chance that you take every time<br>
You try to stay together<br>
Say a word out of line and you find<br>
That the friends you had are gone<br>
Forever, forever<br>
So many faces in and out of my life<br>
Some will last, some will just be now and then<br>
Life is a series of hellos and goodbyes<br>
I'm afraid it's time for goodbye again</p><p class=""verse"">Say goodbye to Hollywood<br>
Say goodbye my baby<br>
Say goodbye to Hollywood<br>
Say goodbye my baby</p><p class=""verse"">Moving on is a chance that you take every time<br>
You try to stay together<br>
Say a word out of line and you find<br>
That the friends you had are gone<br>
Forever, forever<br>
So many faces in and out of my life<br>
Some will last, some will just be now and then<br>
Life is a series of hellos and goodbyes<br>
I'm afraid it's time for goodbye again</p><p class=""verse"">Say goodbye to Hollywood<br>
Say goodbye my baby<br>
Say goodbye to Hollywood<br>
Say goodbye my baby</p>	</div>",Say Goodbye To Hollywood,http://www.metrolyrics.com/say-goodbye-to-hollywood-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Call me a joker, call me a fool<br>
Right at this moment I'm totally cool<br>
Clear as a crystal, sharp as a knife<br>
I feel like I'm in the prime of my life<br>
Sometimes it feels like I'm going too fast<br>
I don't know how long this feeling will last<br>
Maybe it's only tonight</p><p class=""verse"">Darling I don't know why I got to extremes<br>
Too high or too low there ain't no in-betweens<br>
And if I stand or I fall<br>
It's all or nothing at all<br>
Darling I don't know why I got to extremes</p><p class=""verse"">Sometimes I'm tired, sometimes I'm shot<br>
Sometimes I don't know how much more I've got<br>
Maybe I'm headed over the hill<br>
Maybe I've set myself up for the kill<br>
Tell me how much do you think you can take<br>
Until the heart in you is starting to break?<br>
Sometimes it feels like it will</p><p class=""verse"">Darling I don't know why I go to extremes<br>
Too high or too low there ain't no in-betweens<br>
You can be sure when I'm gone<br>
I won't be out there too long<br>
Darling I don't know why I got to extremes</p><p class=""verse"">Out of the darkness, into the light<br>
Leaving the scene of the crime<br>
Either I'm wrong or I'm perfectly right every time<br>
Sometimes I lie awake, night after night<br>
Coming apart at the seams<br>
Eager to please, ready to fight<br>
Why do I go to extremes?</p><p class=""verse"">And if I stand or I fall<br>
It's all or nothing at all</p><p class=""verse"">Darling I don't know why I go to extremes<br>
Too high or too low there ain't no in-betweens<br>
And if I stand of I fall<br>
It's all or nothing at all<br>
Darling I don't know why I go to extremes</p><p class=""verse"">No I don't know why I go to extremes<br>
Too high or too low there ain't no in-betweens<br>
You can be sure when I'm gone<br>
I won't be out there too long<br>
Darling I don't know why I go to extremes</p>	</div>",I Go To Extremes,http://www.metrolyrics.com/i-go-to-extremes-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Oh, Oh, Oh<br>
For the longest time<br>
Oh, Oh, Oh<br>
For the longest time</p><p class=""verse"">If you said goodbye to me tonight<br>
There would still be music left to write<br>
What else could I do, I'm so inspired by you<br>
That hasn't happened for the longest time</p><p class=""verse"">Once I thought my innocence was gone<br>
Now I know that happiness goes on<br>
That's where you found me, when you put your arms around me<br>
I haven't been there for the longest time</p><p class=""verse"">Oh, Oh, Oh<br>
For the longest time<br>
Oh, Oh, Oh<br>
For the longest time</p><p class=""verse"">I'm that voice you're hearing in the hall<br>
And the greatest miracle of all<br>
Is how I need you, and how you needed me too<br>
That hasn't happened for the longest time</p><p class=""verse"">Maybe this won't last very long<br>
But you feel so right<br>
And I could be wrong<br>
Maybe I've been hoping too hard<br>
But I've gone this far<br>
And it's more than I'd hoped for</p><p class=""verse"">Who knows how much further we'll go on<br>
Maybe I'll be sorry when you're gone<br>
I'll take my chances, I forgot how nice romance is<br>
I haven't been there for the longest time</p><p class=""verse"">I had second thoughts at the start<br>
I said to myself, hold on to your heart<br>
Now I know the woman that you are<br>
You're wonderful so far<br>
And it's more than I'd hoped for</p><p class=""verse"">I don't care what consequence it brings<br>
I have been a fool for lesser things<br>
I want you so bad, I think you ought to know that<br>
I intend to hold you for the longest time</p>	</div>",For The Longest Time,http://www.metrolyrics.com/for-the-longest-time-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Well, you went uptown riding in your limousine<br>
With your fine Park Avenue clothes<br>
You had the Dom Perignon in your hand<br>
And the spoon up your nose<br>
And when you wake up in the morning<br>
With your head on fire<br>
And your eyes too bloody to see<br>
Go on and cry in your coffee<br>
But don't come bitchin' to me</p><p class=""verse"">Because you had to be a big shot, didn't you<br>
You had to open up your mouth<br>
You had to be a big shot, didn't you<br>
All your friends were so knocked out<br>
You had to have the last word, last night<br>
You know what everything's about<br>
You and to have a white hot spotlight<br>
You had to be a big shot last night</p><p class=""verse"">They were all impressed with your Halston dress<br>
And the people that you knew at Elaine's<br>
And the story of your latest success<br>
Kept 'em so entertained<br>
Oh, but now you just don't remember<br>
All the things you said<br>
And you're not sure you want to know<br>
I'll give you one hint, honey<br>
You sure did put on a show</p><p class=""verse"">Yes, yes, you had to be a big shot, didn't you<br>
You had to prove it to the crowd<br>
You had to be a big shot, didn't you<br>
All your friends were so knocked out<br>
You had to have the last word, last night<br>
So much fun to be around<br>
You had to have the front page, bold type<br>
You had to be a big shot last night</p><p class=""verse"">Well, it's no big sin to stick your two cents in<br>
If you know when to leave it alone<br>
But you went over the line<br>
You couldn't see it was time to go home<br>
No, no, no, no, no, no, you had to be a big shot, didn't you<br>
You had to open up your mouth<br>
You had to be a big shot, didn't you<br>
All your friends were so knocked out<br>
You had to have the last word, last night<br>
So much fun to be around<br>
You had to have a white hot spotlight<br>
You had to be a big shot last night</p><p class=""verse"">Big shot<br>
Big shot<br>
Big shot<br>
Big shot<br>
Big shot<br>
Big shot</p>	</div>",Big Shot,http://www.metrolyrics.com/big-shot-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Didn't I say<br>
I wasn't ready for a romance<br>
Didn't we promise<br>
We would only be friends</p><p class=""verse"">And so we danced<br>
Though it was only a slow dance<br>
I started breaking my promises<br>
Right there and then</p><p class=""verse"">Didn't I swear<br>
There would be no complications<br>
Didn't you want<br>
Someone who's seen it all before</p><p class=""verse"">Now that you're here<br>
It's not the same situation<br>
Suddenly I don't remember the rules anymore</p><p class=""verse"">This night is mine<br>
It's only you and I<br>
Tomorrow<br>
Is a long time away<br>
This night can last forever</p><p class=""verse"">I've been around<br>
Someone like me should know better<br>
Falling in love<br>
Would be the worst thing I could do</p><p class=""verse"">Didn't I say<br>
I needed time to forget her<br>
Aren't you running from someone<br>
Who's not over you</p><p class=""verse"">How many nights<br>
Have I been lonely without you<br>
I tell myself<br>
How much I really don't care</p><p class=""verse"">How many nights<br>
Have I been thinking about you<br>
Wanting to hold you<br>
But knowing you would not be there</p><p class=""verse"">This night<br>
You're mine<br>
It's only you and I<br>
I'll tell you<br>
To forget yesterday<br>
This night we are together</p><p class=""verse"">This night<br>
Is mine<br>
It's only you and I<br>
Tomorrow<br>
Is such a long time away<br>
This night can last forever</p><p class=""verse"">Tomorrow<br>
Is such a long time away<br>
This night can last forever</p>	</div>",This Night,http://www.metrolyrics.com/this-night-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">When the rain is blowing in your face<br>
And the whole world is on your case<br>
I could offer you a warm embrace<br>
To make you feel my love</p><p class=""verse"">When evening shadows and the stars appear<br>
And there is no one there to dry your tears<br>
I could hold you for a million years<br>
To make you feel my love</p><p class=""verse"">I know you haven't made your mind up yet<br>
But I would never do you wrong<br>
I've known it from the moment that we met<br>
No doubt in my mind where you belong</p><p class=""verse"">I'd go hungry, I'd go black and blue<br>
I'd go crawling down the avenue<br>
There's nothing that I wouldn't do<br>
To make you feel my love</p><p class=""verse"">The storms are raging on the rollin' sea<br>
And on the highway of regret<br>
The winds of change are blowing wild and free<br>
You ain't seen nothing like me yet</p><p class=""verse"">I could make you happy<br>
Make your dreams come true<br>
There's nothing that I would not do<br>
Go to the ends of the earth for you<br>
To make you feel my love</p><p class=""verse"">There is nothing that I wouldn't do<br>
To make you feel my love</p>	</div>",To Make You Feel My Love,http://www.metrolyrics.com/to-make-you-feel-my-love-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">She waits for me at night, she waits for me in silence<br>
She gives me all her tenderness and takes away my pain<br>
And so far she hasn't run, though I swear she's had her moments<br>
She still believes in miracles while others cry in vain</p><p class=""verse"">It's all about soul<br>
It's all about faith and a deeper devotion<br>
It's all about soul<br>
'Cause under the love it is a stronger emotion</p><p class=""verse"">She's got to be strong<br>
'Cause so many things getting out of control<br>
Should drive her away, so why does she stay?<br>
It's all about soul</p><p class=""verse"">She turns to me sometimes and she asks me what I'm dreaming<br>
And I realize I must have gone a million miles away<br>
And I ask her how she knew to reach out for me at that moment<br>
And she smiles because it's understood there are no words to say</p><p class=""verse"">It's all about soul<br>
It's all about knowing what someone is feeling<br>
The woman's got soul<br>
The power of love and the power of healing</p><p class=""verse"">This life isn't fair<br>
It's gonna get dark, it's gonna get cold<br>
You gotta get tough but that ain't enough<br>
It's all about soul</p><p class=""verse"">It's all about soul<br>
Yes, it is<br>
It's all about soul</p><p class=""verse"">There are people who have lost every trace of human kindness<br>
There are many who have fallen, there are some who still survive<br>
As she comes to me at night and she tells me her desires<br>
And she gives me all the love I need to keep my faith alive</p><p class=""verse"">It's all about soul<br>
It's all about joy that comes out of sorrow<br>
It's all about soul<br>
Who's standing now, who's standing tomorrow</p><p class=""verse"">You've got to be hard<br>
As hard as the rock in that old rock 'n' roll<br>
But that's only part, you know in your heart<br>
It's all about soul</p><p class=""verse"">It's all about soul<br>
Yes, it is<br>
All about soul<br>
Yes, it is<br>
All about soul<br>
Yes, it is<br>
It's all about soul</p>	</div>",All About Soul,http://www.metrolyrics.com/all-about-soul-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Goodnight, my angel<br>
Time to close your eyes<br>
And save these questions for another day<br>
I think I know what you've been asking me<br>
I think you know what I've been trying to say<br>
I promised I would never leave you<br>
And you should always know<br>
Wherever you may go<br>
No matter where you are<br>
I never will be far away<br>
Goodnight, my angel<br>
Now it's time to sleep<br>
And still so many things I want to say<br>
Remember all the songs you sang for me<br>
WHen we went sailing on an emerald bay<br>
ANd like a boat out on the ocean<br>
I'm rocking you to sleep<br>
THe water's dark<br>
And deep inside this ancient heart<br>
You'll always be a part of me<br>
Goodnight, my angel<br>
Now it's time to dream<br>
And dream how wonderful your life will be<br>
Someday your child may cry<br>
And if you sing this lullabye<br>
Then in your heart<br>
There will always be a part of me<br>
Someday we'll all be gone<br>
But lullabyes go on and on...<br>
They never die<br>
That's how you<br>
And I<br>
Will be<br>
----------------------------------------------------------------------------</p>	</div>","Lullabye (goodnight, My Angel)",http://www.metrolyrics.com/lullabye-goodnight-my-angel-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">If it seems like I've been lost<br>
In let's remember<br>
If you think I'm feeling older<br>
And missing my younger days<br>
Oh, then you should have known<br>
Me much better<br>
Cause my past is something that never<br>
Got in my way<br>
Oh no</p><p class=""verse"">Still I would not be here now<br>
If I never had the hunger<br>
And I'm not ashamed to say<br>
The wild boys were my friends<br>
Oh<br>
Cause I never felt the desire<br>
'Til their music set me on fire<br>
And then I was saved, yeah<br>
That's why I'm keeping the faith<br>
Yeah, yeah, yeah, yeah<br>
Keeping the faith</p><p class=""verse"">We wore matador boots<br>
Only Flagg Brothers had them with the Cuban heel<br>
Iridescent socks with the same color shirt<br>
And a tight pair of chinos<br>
Oh<br>
I put on my shark skin jacket<br>
You know the kind with the velvet collar<br>
And ditty-bop shades<br>
Oh yeah<br>
I took a fresh pack of Luckies<br>
And a mint called Sen-Sen<br>
My old man's Trojans<br>
And his Old Spice after shave<br>
Oh<br>
Combed my hair in a pompadour<br>
Like the rest of the Romeos wore<br>
A permanent wave<br>
Yeah<br>
We were keeping the faith<br>
Yeah, yeah, yeah, yeah<br>
Keeping the faith</p><p class=""verse"">You can get just so much<br>
From a good thing<br>
You can linger too long<br>
In your dreams<br>
Say goodbye to the<br>
Oldies but goodies<br>
Cause the good ole days weren't<br>
Always good<br>
And tomorrow ain't as bad as it seems</p><p class=""verse"">Learned stickball as a formal education<br>
Lost a lot of fights<br>
But it taught me how to lose O.K.<br>
Oh<br>
I heard about sex<br>
But not enough<br>
I found you could dance<br>
And still look tough anyway<br>
Oh yes I did<br>
I found out a man ain't just being macho<br>
Ate an awful lot of late night drive-in food<br>
Drank a lot of take-home pay<br>
I thought I was the Duke of Earl<br>
When I made it with a red-haired girl<br>
In the Chevrolet<br>
Oh yeah<br>
We were keeping the faith<br>
Yeah, yeah, yeah, yeah<br>
Keeping the faith</p><p class=""verse"">You know the good ole days weren't<br>
Always good<br>
And tomorrow ain't as bad as it seems</p><p class=""verse"">Now I told you my reasons<br>
For the whole revival<br>
Now I'm going outside to have<br>
An ice cold beer in the shade<br>
Oh<br>
I'm going to listen to my 45's<br>
Ain't it wonderful to be alive<br>
When the rock 'n' roll plays<br>
Yeah<br>
When the memory stays<br>
Yeah<br>
I'm keeping the faith<br>
Yeah, yeah, yeah, yeah<br>
Keeping the faith<br>
I'm keeping the faith<br>
Yes I am</p>	</div>",Keeping The Faith,http://www.metrolyrics.com/keeping-the-faith-lyrics-billy-joel.html,Billy Joel,metrolyrics,
"<div id=""lyrics-body-text"">
<p class=""verse"">Listen boy<br>
I don't want to see you let a good thing<br>
Slip away</p><p class=""verse"">You know I don't like watching<br>
Anybody make the same mistakes<br>
I made</p><p class=""verse"">She's a real nice girl<br>
And she's always there for you<br>
But a nice girl wouldn't tell you what you should do</p><p class=""verse"">Listen boy<br>
I'm sure that you think you got it all<br>
Under control</p><p class=""verse"">You don't want somebody telling you<br>
The way to stay in someone's soul</p><p class=""verse"">You're a big boy now<br>
You'll never let her go<br>
But that's just the kind of thing<br>
She ought to know</p><p class=""verse"">Tell her about it<br>
Tell her everything you feel<br>
Give her every reason to accept<br>
That you're for real</p><p class=""verse"">Tell her about it<br>
Tell her all your crazy dreams<br>
Let her know you need her<br>
Let her know how much she means</p><p class=""verse"">Listen boy<br>
It's not automatically a certain guarantee<br>
To insure yourself<br>
You've got to provide communication constantly</p><p class=""verse"">When you love someone<br>
You're always insecure<br>
And there's only one good way<br>
To reassure</p><p class=""verse"">Tell her about it<br>
Let her know how much you care<br>
When she can't be with you<br>
Tell her you wish you were there</p><p class=""verse"">Tell her about it<br>
Every day before you leave<br>
Pay her some attention<br>
Give her something to believe</p><p class=""verse"">'Cause now and then<br>
She'll get to worrying<br>
Just because you haven't spoken<br>
For so long<br>
Though you may not have done anything<br>
Will that be a consolation when she's gone</p><p class=""verse"">Listen boy<br>
It's good information from a man<br>
Who's made mistakes</p><p class=""verse"">Just a word or two that she gets from you<br>
Could be the difference that it makes</p><p class=""verse"">She's a trusting soul<br>
She's put her trust in you<br>
But a girl like that won't tell you<br>
What you should do</p><p class=""verse"">Tell her about it<br>
Tell her everything you feel<br>
Give her every reason<br>
To accept that you're for real</p><p class=""verse"">Tell her about it<br>
Tell her all your crazy dreams<br>
Let her know you need her<br>
Let her know how much she means</p><p class=""verse"">Tell her about it<br>
Tell her how you feel right now<br>
Tell her about it<br>
The girl don't want to wait too long<br>
You got to tell her about it<br>
Tell her now and you won't go wrong<br>
You got to tell her about it<br>
Before it gets too late<br>
You got to tell her about it<br>
You know the girl don't want<br>
To wait, you got to<br>
Tell her about it</p>	</div>",Tell Her About It,http://www.metrolyrics.com/tell-her-about-it-lyrics-billy-joel.html,Billy Joel,metrolyrics,
