lyrics,title,url,artist,provider,match
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">You make me dizzy, Miss Lizzie,
The way you rock 'n' roll.
You make me dizzy, Miss Lizzie,
When we do the stroll.
Come on, Miss Lizzie,
Love me fore I grow too old.

Come on, give me fever,
Put your little hand in mine.
You make me dizzy, Miss Lizzie,
Girl, you look so fine.
You're just a-rockin' and a-rollin',
I sure do wish you were mine.

You make me dizzy, Miss Lizzie,
When you call my name.
O-o-o-o-oh baby,
Say you're driving me insane.
Come on, come on, come on, baby,
I want to be your lover man.

Run and tell your mama
I want you to be my bride.
Run and tell your brother,
Baby, don't run and hide.
You make me dizzy, Miss Lizzie,
And I want to marry you.

Come on, give me fever,
Put your little hand in mine.
You make me dizzy, Miss Lizzie,
Girl, you look so fine.
You're just a-rockin' and a-rollin',
I sure do wish you were mine.</pre>",Dizzy Miss Lizzy [Mono Version],http://www.lyrics.net/lyric/17547783,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">She's got the devil in her heart
But her eyes they tantalize
She's gonna tear your heart apart
Oh her lips are really thrilling

I'll take my chances
For romance is
So important to me
She'll never hurt me
She won't desert me
She's an angel sent to me

She's got the devil in her heart
No, no, this I can't believe
She's gonna tear your heart apart
No, no nay will she deceive

I can't believe that she'll ever ever go
Not when she hugs and says she loves me so
She'll never hurt em
She won't desert me
Listen can't you see

She's got the devil in her heart
Oh, no, no, no, this I can't believe
She's gonna tear your heart apart
No no nay will she deceive

Don't take chances if your romance is
So important to you
She'll never hurt me
She won't desert me
She's an angel sent to me

She's got the devil in her heart
Oh, no, no, no, no this I can't believe
She's gonna tear your heart apart
No, no nay will she deceive

She's got the devil in her heart
No she's an angel sent to me
She's got the devil in her heart
No she's an angel sent to me</pre>",Devil in Her Heart [Mono Version],http://www.lyrics.net/lyric/17547740,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Got a good reason for taking the easy way out
Got a good reason for taking the easy way out now

She was a day tripper, a one way ticket yea
It took me so long to find out, and I found out

She's a big teaser, she took me half the way there
She's a big teaser, she took me half the way there now

Tried to please her, she only played one night stands
Tried to please her, she only played one night stands now

She was a day tripper, a Sunday driver yea
Took me so long to find out, and I found out

Day tripper
Day tripper yea</pre>",Day Tripper [Mono Version],http://www.lyrics.net/lyric/17547912,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">I read the news today oh boy
About a lucky man who made the grade
And though the news was rather sad
Well I just had to laugh
I saw the photograph.
He blew his mind out in a car
He didn't notice that the lights had changed
A crowd of people stood and stared
They'd seen his face before
Nobody was really sure
If he was from the House of Lords.

I saw a film today oh boy
The English Army had just won the war
A crowd of people turned away
but I just had to look
Having read the book.
I'd love to turn you on

Woke up, fell out of bed,
Dragged a comb across my head
Found my way downstairs and drank a cup,
And looking up I noticed I was late.
Found my coat and grabbed my hat
Made the bus in seconds flat
Found my way upstairs and had a smoke,
Somebody spoke and I went into a dream

I read the news today oh boy
Four thousand holes in Blackburn, Lancashire
And though the holes were rather small
They had to count them all
Now they know how many holes it takes to fill the Albert Hall.
I'd love to turn you on</pre>",A Day in the Life [Mono Version],http://www.lyrics.net/lyric/17547852,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">You say it's your birthday
It's my birthday too--yeah
They say it's your birthday
We're gonna have a good time
I'm glad it's your birthday
Happy birthday to you.

Yes we're going to a party party
Yes we're going to a party party
Yes we're going to a party party.

I would like you to dance, Birthday
Take a cha-cha-cha-chance, Birthday
I would like you to dance, Birthday
Dance

You say it's your birthday
Well it's my birthday too, yeah
You say it's your birthday
We're gonna have a good time
I'm glad it's your birthday
Happy birthday to you.</pre>",Birthday [Mono Version],http://www.lyrics.net/lyric/17547881,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Cry baby cry
Make your mother sigh
She's old enough to know better.

The king of Marigold was in the kitchen
Cooking breakfast for the queen
The queen was in the parlor
Playing piano for the children of the king.

Cry baby cry
Make your mother sigh
She's old enough to know better
So cry baby cry.

The king was in the garden
Picking flowers for a friend who came to play
The queen was in the playroom
Painting pictures for the children's holiday.

Cry baby cry
Make your mother sigh 
She's old enough to know better
So cry baby cry.

The duchess of Kircaldy always smiling
And arriving late for tea
The duke was having problems
With a message at the local bird and bee.

Cry baby cry
Make your mother sigh
She's old enough to know better
So cry baby cry.

At twelve o'clock a meeting round the table
For a seance in the dark
With voices out of nowhere
Put on specially by the children for a lark.

Cry baby cry
Make your mother sigh
She's old enough to know better
So cry baby cry cry cry cry baby
Make your mother sigh.

She's old enough to know better
Cry baby cry
cry cry cry
Make your mother sigh
She's old enough to know better
So cry baby cry.</pre>",Cry Baby Cry [Mono Version],http://www.lyrics.net/lyric/17547891,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">I'm facing the bottle for all of my problems
These Instagram models are nothing but trouble
She's going away now, I'm going full throttle
All these Instagram models, I said they're nothing but trouble

When I met her she was out for love
Yeah, I bought her leather and some diamond studs
Damn, when I met her she was molly'd up
Fuck it, I said ""Whatever"" cause I'm not a judge
No, all my niggas say she's not what's up
Uh, I considered it but not enough
Uh, she just wanted to be popular
Uh, she just wanted ten thousand followers
Oh she posted, she posted, she posted
They like it, they like it, repost it
She party promoting, she hosting
She posing, legs open, provoking
It got my head smoking
I tried to act like I don't notice
Emotions, emotions, emotions, lord

I'm facing the bottle for all of my problems
These Instagram models are nothing but trouble
She's going away now (Now it's over)
I'm going full throttle (You drive me crazy)
All these Instagram models
I said they're nothing but trouble

I had to leave that ho alone and get my mind right
I had to go talk to my friends, I had to find Christ
Lord I had to, open up my eyes and find light
I was so green and all she wanted was that limelight
Lord I, was so blinded by her highlights
She had me not checking my DM's neither my likes
Oh what, you modeling ma? Knock yourself out
Open my heart to you when you lock yourself out
When I met her she was posse'd up
In the section holding bottles up
Oh, she just wanted to be popular
Oh, she just wanted ten thousand followers

I should have known from the very start
That you weren't after my foolish heart
No, you liar, liar, liar girl
You got the world thinking you're a star
But you, you're not who you say you are
I'm dying, dying, dying, girl

I'm facing the bottle
(I'm sipping and lighted and dipping in line, but I'm coping)
For all of my problems (I'm too open)
These Instagram models (Glad I left her)
Are nothing but trouble (But I don't know her Lord)
She's going away now (Now it's over)
I'm going full throttle (You drive me crazy)
All these Instagram models
I said they're nothing but trouble</pre>",Nothing But Trouble [From 808 the Soundtrack],http://www.lyrics.net/lyric/32123486,Lil Wayne,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">I been told when a boy kiss a girl,
Take a trip around the world,
Hey, hey, (bop shuop, m'bop bop shuop)
Hey, hey, (bop shuop, m'bop bop shuop)
Hey, hey, (bop shuop) yeah, she say ya do. (Bop shuop)

My girl says when I kiss her lips,
Gets a thrill through her fingertips,
Hey, hey, (bop shuop, m'bop bop shuop)
Hey, hey, (bop shuop, m'bop bop shuop)
Hey, hey, (bop shuop) yeah, she say ya do. (Bop shuop)

Well, I talk about boys,
Don't ya know I mean boys,
Well, I talk about boys, now,
Aaahhh, boys,
Well, I talk about boys, now,
What a bundle of joy! (Alright, George!)

My girl says when I kiss her lips,
Gets a thrill through her fingertips,
Hey, hey, (bop shuop, m'bop bop shuop)
Hey, hey, (bop shuop, m'bop bop shuop)
Hey, hey, (bop shuop) yeah, she say ya do. (Bop shuop)

Well, I talk about boys,
Don't ya know I mean boys,
Well, I talk about boys, now,
Aaahhh, boys,
Well, I talk about boys, now,
What a bundle of joy!</pre>",Boys [Mono Version],http://www.lyrics.net/lyric/17547719,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Mama I'm in love with a hot girl
And they just don't get it
They just don't get it
Temperature's risin', her body yearnin', yeah we on that R. Kelly
And then she tell me

Let's start a fire
You'll be my lighter
Baby I'll be your gasoline (and they just don't get it)
Let's start a fire
Watch the entire
World as it opens up in flames (and they just don't get it)

Let's start a fire
Yeah, Mickey and Valerie
Let's start a fire (yeah, Bonnie and Clyde)
(Thelma and Lil Weezy alright) Let's start a fire 
Let's start a fire, ire, yeah

I'm like goodness gracious, great wall of China
All we do is fuck all day, all mañana
It's a cold world, I stay warm inside her
Make her perspire, sweat, blood, and crying
Goodness gracious, great God almighty
She fuck me like a king, Stephen, Martin, Rodney
We break all of monotony, baby we high commodity
And they just don't get it

Let's start a fire
You'll be my lighter
Baby I'll be your gasoline (and they just don't get it)
Let's start a fire
Watch the entire
World as it opens up in flames (and they just don't get it)

Let's start a fire (me and you)
Let's start a fire (and they just don't get it)
Let's start a fire  
Let's start a fire, ire, yeah

Mama I'm in love with a hot girl
And they just don't get it
They just don't get it
Temperature's risin', her body yearnin', yeah we on that R. Kelly
Then then she tell me (Let's start a fire)

Like goodness gracious, great balls of fire
She ridin' me like a street car named Desire
Stop, drop, roll, and shake what her mama 
Gave her, clap that ass like the choir
Oh, I run into my old thing
I say bitch you broke my heart, but that's just growin' pains
But trust me, she ain't nothin' but an old flame
And I threw water on that old flame, no more flames
I'm so glad I'm out the dope game
'Cause now I got more time to burn in that pussy like some propane
Now that pussy is my domain
And I know they just don't get it

Let's start a fire
You'll be my lighter
Baby I'll be your gasoline 
Let's start a fire
Watch the entire
World as it opens up in flames (and they just don't get it) 

Let's start a fire (fuck 'em, fuck it)
They just don't get it, see we already 
We already lit it and now we on fire (let's start a fire)
We on fire, yeah, it's me and you
Let's start a fire 
Just don't get it
We already, we already did it (let's start a fire, ire, yeah)
And now we on fire, we on fire, yeah 

(Let's start a fire) Mama I'm in love with a a hot girl
And they just don't get it
They just don't get it (baby I'll be your gasoline)
Fuck it, 'cause mama I'm in love with a a hot girl (let's start a fire)
Watch the entire (and they just don't get it)
World as it opens up in flames 

Fuck em', 'cause Mama I'm in love with a hot girl
And they just don't get it
Young Mula baby</pre>",Start a Fire,http://www.lyrics.net/lyric/31570091,Lil Wayne,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Blackbird singing in the dead of night
Take these broken wings and learn to fly
All your life
You were only waiting for this moment to arise.

Blackbird singing in the dead of night
Take these sunken eyes and learn to see
All your life 
You were only waiting for this moment to be free.

Blackbird fly, blackbird fly
Into the light of the dark black night.

Blackbird fly, blackbird fly
Into the light of the dark black night.

Blackbird singing in the dead of night
Take these broken wings and learn to fly
All your life
You were only waiting for this moment to arise
You were only waiting for this moment to arise
You were only waiting for this moment to arise</pre>",Blackbird [Mono Version],http://www.lyrics.net/lyric/17547874,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">There's a fog upon L.A.
And my friends have lost their way
We'll be over soon they said
Now they've lost themselves instead.
Please don't be long please don't you be very long
Please don't be long or I may be asleep
Well it only goes to show
And I told them where to go
Ask a policeman on the street
There's so many there to meet
Please don't be long please don't you be very long
Please don't be long or I may be asleep
Now it's past my bed I know
And I'd really like to go
Soon will be the break of day
Sitting here in Blue Jay Way
Please don't be long please don't you be very long
Please don't be long or I may be asleep.
Please don't be long please don't you be very long
Please don't be long
Please don't be long please don't you be very long
Please don't be long
Please don't be long please don't you be very long
Please don't be long
Don't be long, don't be long, don't be long
Don't be long, don't be long, don't be long.</pre>","Blue Jay Way [From the Film ""Magical Mystery Tour""]",http://www.lyrics.net/lyric/17547856,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">For the benefit of Mr. Kite 
There will be a show tonight on trampoline 
The Hendersons will all be there 
Late of Pablo Fanques Fair-what a scene 
Over men and horses hoops and garters 
Lastly through a hogshead of real fire! 
In this way Mr. K. will challenge the world! 

The celebrated Mr. K. 
Performs his feat on Saturday at Bishopsgate 
The Hendersons will dance and sing 
As Mr. Kite flys through the ring don't be late 
Messrs. K and H. assure the public 
Their production will be second to none 
And of course Henry The Horse dances the waltz! 

The band begins at ten to six 
When Mr. K. performs his tricks without a sound 
And Mr. H. will demonstrate 
Ten summersets he'll undertake on solid ground 
Having been some days in preparation 
A splendid time is guaranteed for all 
And tonight Mr. Kite is topping the bill.</pre>",Being for the Benefit of Mr. Kite! [Mono Version],http://www.lyrics.net/lyric/17547846,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Tell me somethin' I don't know
I'm flexin' on 'em like torsos
These niggas slippin' like bar soap
These niggas listenin', use Morse code
Boy a nigga sippin' like parched throat
Excuse me
These niggas talkin' that beef shit
We'll check into it like the room cheap
And all we sell is the greatest feelin' on Earth
They paint me as a villain, I just autograph the artwork
Ain't got nothing left to prove unless I got to prove it in court
Live fast die young and leave a beautiful corpse, yes Lord
My nigga order like twenty bricks, I sent five bricks with four chicks
Ridin' with these guns that's carpoolin', bought extra clips when I dove in
Miss Snow white we snowed in, nigga miss me with that whole shit
Kill all rats, I toast to that, and watch everybody I toast with
Kill everybody you close with, Just don’t stick your nose in
My bullshit cause I close it like a clothespin
The people that I rolls with will leave holes in what you drove in
If anyone in that car live, you tell that nigga I owe him
Yeah, I got my mind right, and my money right, my head on my shoulder
And my eyesight a lil' blurry but it stand on my quota
And we find out moms address and your head get mailed over
Nigga you make that bed you lay in that bed
Or get that bitch made over
Tunechi

You so Krazy, Tunechi
You so Krazy, bitch
I know, I know, I know, I know
I know, I know, I know, I know
I know, I know, I know, I know
They say Tunechi, Tunechi, Tunechi, Tunechi
You so Krazy, bitch

Tell me something I don’t know, I’ll tell you something I do know
Like money, drugs, bitches, guns, niggas call me mucho
Got witches all in my broom closet, got little killers in Chuco
We’ll find out your business hours and pop up like new toast
Like danger taste like glucose, my shadow don’t get too close
To that new nigga with my old hoes, kudos
For my niggas on Rikers Island back there playing Uno
Getting swole like Popeye for niggas walking around like Bruno
I’m in the bed with a duo, laid up like two points
A.K to your face, knock half off like coupons
Too cool for school but I sold cool points to school boys
Tell the cops we don’t name drop that's like dropping newborns
Nigga you crazy

You so crazy, Tunechi
These hoes made me
Nigga tell me somethin' I don't know

Like where the fuck did my heart go, and show me something I haven’t seen
And give me what help Martin sleep, on the same night he had a dream
And take me to where I’ve never been, but not to where I’ll never be
And I ain’t never scared but I’m scared of me, me versus me I need a referee
Need weaponry, especially if the treasury in jeopardy
Fuck deputies big letter B, need equity, need credit cleaned
To trafficking from peddling like everything from amphetamines to medicine
These niggas sweeter than Nectarines and Grenadine

You so Krazy, Tunechi
You so Krazy, bitch
I know, I know, I know, I know
I know, I know, I know, I know
I know, I know, I know, I know
They say Tunechi, Tunechi, Tunechi, Tunechi
You so Krazy, bitch

Tell me something I don’t know, like what happened to hard coke
You can call me Eddy cause I stay ready, my family call me Eduardo
I’m music to these bitches ears I hit that ass like the wrong note
My bitch bad with corn rows with boots on in farm clothes
You can find me prancing in the finest mansion with the finest dancer with a height advantage
She want cocaine pills and weed, liquor and dick she gotta micro manage
I'm just eating rappers they go nice in salads with some diced up carrots
I just like a challenge, psychopathic, so psychopathic
Nigga give me credit, on my balance
Lil Tunechi(And I bump my head when I stand up)</pre>",Krazy,http://www.lyrics.net/lyric/31004893,Lil Wayne,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Yeah, I'm the only one that get the job done (job done)
I don't know a nigga that can cover for me (cover for me)
Yeah, got some game from my days
So she might say she love me 
She don't love me like she say she love me
Believe me, believe me (believe me)
I'm that nigga, boy they love me in the streets (in the streets)
I'm not tryna find nobody else to beat (else to beat)
I'm the one they come to see because they all
Believe me

Yea,
Rip
Rip, rip
It's been me and Young Tune off the rip
That's the man that put me in this shit
If a nigga fuck with him, I'll put him down quick
Got a verse for anybody wanna talk about the clique
I've been takin' shit light, you don't wanna hear me trip
God damn, do y'all really know who you fuckin' with?
Yeah, I mean you can't blame me for wonderin'
Doesn't matter, could be winter or the summer
On the road, I do One Direction numbers, I don't fuckin' miss
Yeah, Stunna and Mack know
When Wayne was gone for eight months
We put this thing up on our back
And I was snappin' off on every single track though
Collect call from the boss like where we at though
I was like, ""Hah, it's our time, nigga""
He left Rikers in a Phantom, that's my nigga
And I've been rockin' with the team, Tha Carter IX
And we YMCMB, waitin' on somebody to try us, nigga
Yeah

Yeah, I'm the only one that get the job done (job done)
I don't know a nigga that can cover for me (cover for me)
Yeah, got some game from my days
So she might say she love me 
She don't love me like she say she love me
Believe me, believe me (believe me)
I'm that nigga, boy they love me in the streets (in the streets)
I'm not tryna find nobody else to beat (else to beat)
I'm the one they come to see because they all
Believe me

Lord knows I'll murk one of these niggas, yeah
His and hers Ferraris, nigga
One for me, one for my daughter, nigga
Waitin' for someone to test me like a Harvard nigga
I tote a 223, two Michael Jordans, nigga
Come on, fight these shell cases like a lawyer, nigga
Find out where you stay, and act like we found some oil, nigga
Out of duct tape so when he prayin', I ignore the nigga
All I gotta say is sayonara, nigga
Drop dead gorgeous but the bitch ain't dyin' for a nigga
Where the real queens at? Shout out Capone and Noreaga
We can shoot it out and see who live to tell the story later
Diamonds in my Rollie face, cannot be exfoliated
They think I'm associated, I'm the one that orchestrated
Yayo get her ass whipped, whip that ass like horses racin'
Ain't 'bout what you walk away from, it's 'bout what you walk away with
Dead Presidents, them coffins vacant, I must be doin' somethin'

Yeah, I'm the only one that get the job done (job done)
I don't know a nigga that can cover for me (cover for me)
Yeah, got some game from my days
So she might say she love me 
She don't love me like she say she love me
Believe me (believe me) believe me (believe me)
I'm that nigga, boy they love me in the streets (in the streets)
I'm not tryna find nobody else to beat (else to beat)
I'm the one they come to see because they all
Believe me

Rip, rip nigga
Rip

Had to get it poppin' off the rip
Rich young nigga that ain't never had to trick
Slim Thug flow but you know I like 'em thick
If she get a job at DOA, I drop her off a tip
I had to get it poppin' off the rip
I'm the one they tell ya been reppin' in the 6
Come into the city and ya niggas get to trippin'?
We'll take ya to the Scarborough Bluff and drop you off a cliff
Well damn, just be happy for the man
Nirvana, Coldplay nigga got bands
Ink from the money got it all over my hands
Goin' out to Houston spendin' all of my advance
V Live just took me for a cheque
""Drake you know I love you, you just took me outta debt""
Yes right now you are lookin' at the best
Mothafuck award shows and mothafuck the press like that!

Mothafuck the rest
When they jumped off the porch, I was stumblin' up the steps
I'd give what I collect before I give up my connect
It'd be a cold day in Hell, icicles made of sweat, one finger, 
Slidin' 'cross my neck
Niggas know what that mean like they deaf
Nigga I'll fire this nina like it's her first day
On the job and the bitch overslept
Tune stay humble, nigga I'm a king
Need a horn and a drumroll
They throw mothafuckin' roses at my feet, nigga
I don't step on one rose, yeah
I'm the only one that get the job done
I don't know a nigga that can cover for me
Tape a couple kilos to the bitch stomach
She look like she got a bun in the oven from me
Preheat, believe me
All you gotta do is pay me every week
I had these bitches havin' babies every week
I'm the nigga, see me skatin' in the streets, gone

Rip, rip nigga</pre>",Believe Me,http://www.lyrics.net/lyric/30910681,Lil Wayne,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">I had to spank lil' shawty with my jeans on
And I had my pistol in my pocket
Can't trust none of these bitches, gotta be cautious
Can't trust none of these bitches, gotta be cautious
I bought all the sodas at the gas station
I just put a famous bitch on rotation
I just put that famous bitch on rotation
I just put lil shawty out on probation

Paranoid, pull in the garage, one in the head
I'm on hydroponic nigga, full of bars and that red
I'm in camouflage and I fell in love with this bread
I don't ordinary no type of nigga, I don't beg
I thought I keep that tool on me everywhere
Spent a couple mill on my bitch last year
I just put a new whip on the E-way
Then I ran my bands back up like a relay
Certified junkie
I just pop the tag on the bands, it was Monday
I just keep that bag on me now, at least 100
I be on them Xans and that Molly, I ain't frontin'

I had to spank lil' shawty with my jeans on
And I had my pistol in my pocket
Can't trust none of these bitches, gotta be cautious
Can't trust none of these bitches, gotta be cautious
I bought all the sodas at the gas station
I just put a famous bitch on rotation
I just put that famous bitch on rotation
I just pull a shawty out on probation

Yeah, I fell asleep with that paper
Brooooo, I can't tell you 'bout no capers
I just took the middle man off
I go Corleone 'bout the check
I was getting dome with a Tech
Bitch, you ain't gon' get no extra parts pulling no faggot move
I just called my contractor, told him ""build another pool""
One sitt in the back, one by the living room
I keep all my jewelry at the bank now
Alexander McQueen's therapeutic
Bitch, I'm getting the same money as Cam Newton
Ask me how it feel to be a millionare

I had to spank lil' shawty with my jeans on
And I had my pistol in my pocket
Can't trust none of these bitches, gotta be cautious
Can't trust none of these bitches, gotta be cautious
I bought all the sodas at the gas station
I just put a famous bitch on rotation
I just put that famous bitch on rotation
I just pull a shawty out on probation</pre>",Rotation,http://www.lyrics.net/lyric/29884451,Wale,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">She ain’t got a leg to stand on
Don’t even trip

I can take you all over the world though, even tell you pack light
The last lad couldn’t even get a cab ride
She don’t do the blogs, but if she did, she’d be on mad sites
Ass so mean that I’m always on her bad side
Uh, now she don’t ever stress me ’bout my whereabouts
Never seems concerned with other birds that she may hear about
She mind hers, it’s my turn, that shit she barely care about
Look amazing on me, why I’m always tryna wear her out
She don’t ride like you, no she don’t taste like that
Not with a waist like that, do I let her go to waste like that?
She a mix between Kama Sutra, yoga and porno flicks
Funny how her breath get shorter when I give her long dick, uh
And I’m telling y’all straight up
Might think I imagined shorty even when she not made up
She kill ‘em in Levi’s, see why, it ain’t even fair
Look good in whatever she wear, how could other women compare
They can’t

I done put another in your space
Damn if they do, it’s been hard to replace
I just want the same judge sitting on the case
She gon' hate, but she know
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you
Girl you working with the killer
Ain’t nobody fucking with ya
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you

I can see the stars in the day time
Bitch, I miss you like a deadline
And the girl I’m with is just the girl I’m with
I mean it’s working out, so we’re staying fit
But you know love is nothing, ask Stan Smith
But I gotta keep a bad bitch like Brad Pitt
Remember our first kiss? Or our last kiss?
I used to go dummy in that pussy, crash test
You be fucking that nigga like you was fucking me?
Ha, fuck that nigga, he can’t fuck with me
I’m Tunechi bitch and you know that, and that pussy throw back
But any given night, I’d still pop that ass like a Prozac
Girl you know you got that murder, a beast in that La Perla
And every time we cut, I used to shred her; Ninja Turtles
And I know you still love me and I know ya still for me
That’s why we still fucking, cause she don’t put it down like you

She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you
Girl you working with the killer
Ain’t nobody fucking with ya
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you

Love being ’round mine, no downtime, still nothing else even matters
Can’t even walk slow through that mall, 'cause paparazzi running after
Baby girl working it like a pro, slow it down or move it faster
Whether them lights on or them lights off, like I’m sleeping with the clapper
Said she watching what she eat, yet that ass keep getting fatter
How I’m sexing her, making likes of hers, no longer be a factor
Plus her and I already know, you done turn them all to desperate
Climb with the former rather ladder, you already know which one I’d rather
Cum on

I done put another in your space
Damn if they do, it’s been hard to replace
I just want the same judge sitting on the case
She gon' hate, but she know
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you
Girl you working with the killer
Ain’t nobody fucking with ya
She don’t put it down like you
Down-down like you, down-down like you, down-down like you
She don’t put it down like you</pre>",She Don't Put It Down,http://www.lyrics.net/lyric/29547989,Lil Wayne,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Look me in my face, 
I ain't got no worries, I ain't got no worries, I ain't got no worries
See the shroomies keep me up, 
So I ain't got no worries, I ain't got no worries, I ain't got no worries
You see money right there (yeah)
That's Tunechi right there (turn up)
Yeah that's Mack Maine right there, 
And we ain't got no worries
You see pussy right there 
Redbone mango's right there
See them shroomies right there 
We ain't got no worries

Tunechi in this bitch, e'rybody should be worried
Them pussy niggas be purring, bitches be digging me I feel buried
And if she make this dick hard, she woke up a sleeping giant
Man your bitch speak in tongues every time we speak in private
Hope your barber shop open cause we got hair triggers
Smoke so much that Smokey the Bear, have to bear with us
And that Jeep with the doors off that means that bitch sleek
All these bitch think they're the shit, I sent them up shits creek
You see Tunechi right here, give me brain ideas
It's ok if you turn up just don't turn off my light years
All I know is I do it what I'm smoking I grew it
These are Blood gang Piru, and all rats gotta die even Stewart
On my private jet is my stewardess is your bitch nigga, bitch Nigga
I know gold-diggers and ditch-diggers
You don't get dissed, you get disfigured
She say sorry I didn't shave so that pussy a little furry
I put that pussy in my face, I ain't got no worries Tunechi!

Look me in my face, 
I ain't got no worries, I ain't got no worries, I ain't got no worries
See the shroomies keep me up, 
So I ain't got no worries, I ain't got no worries, I ain't got no worries
You see money right there (yeah)
That's Tunechi right there (turn up)
Yeah that's Mack Maine right there, 
And we ain't got no worries
You see pussy right there 
Redbone mango's right there
See them shroomies right there 
We ain't got no worries

We ain't got no worries
She bad as a hooker, so she ain't got no worries
She want me to eat her sugar, I say ""Why you in a hurry?""
She say ""Why you asking questions?"" I say ""Bitch you tryna be funny!""
Now take your fucking clothes off, let me see that Donkey Kong
I swing your ass back and forth, back and forth on my monkey bars
That camel toe that camel toe, no worries no panty-hose
These niggas falling off like baggy clothes, I smoke more than a magic show
I swear I saw my ho, I swear she was with my ho
You know I fuck them both, sore pussy and sore throat
Bitch it's Tunechi and I'm out chea, no worries no worries
I would talk about my dick, but man that shit be a long story

Look me in my face, 
I ain't got no worries, I ain't got no worries, I ain't got no worries
See the shroomies keep me up, 
So I ain't got no worries, I ain't got no worries, I ain't got no worries
You see money right there (yeah)
That's Tunechi right there (turn up)
Yeah that's Mack Maine right there, 
And we ain't got no worries
You see pussy right there 
Redbone mango's right there
See them shroomies right there</pre>",No Worries,http://www.lyrics.net/lyric/29547984,Lil Wayne,lyricsnet,
